video_id,frame_idx,detected,fps,knee_angle,elbow_angle,knee_visibility,elbow_visibility,shoulder_width_px,wrist_height_px,wrist_height_norm
62824_1,20,True,30.0,,44.6903309834419,0.478147029876709,0.9403343200683594,26.78010275796843,237.66846656799316,8.790046100563204
62824_1,21,True,30.0,,43.92082161379954,0.48095759749412537,0.9404386878013611,27.39512010023667,238.26218605041504,8.812004510514058
62824_1,22,True,30.0,,43.92969281248401,0.48838502168655396,0.9394255876541138,26.579956429777848,230.67927360534668,8.531554390516265
62824_1,23,True,30.0,,43.503263041146845,0.4945111870765686,0.9381414651870728,24.93359775399428,232.99050092697144,8.617033945289892
62824_1,24,True,30.0,178.57796339949954,43.42934102013341,0.514091432094574,0.9390349984169006,25.775590171749606,238.86086225509644,8.834146242290469
62824_1,25,True,30.0,179.0870959567537,43.070188266231504,0.5194803476333618,0.9407989978790283,29.389977644907066,234.05959367752075,8.656573791272859
62824_1,26,True,30.0,179.98388768397015,43.193358138409195,0.5165597796440125,0.940701425075531,28.86104554038162,238.05156469345093,8.804214787862954
62824_1,27,True,30.0,179.55028120450788,43.59073614683574,0.5082204341888428,0.9412181973457336,24.62221055745052,239.43235874176025,8.855282746163388
62824_1,28,True,30.0,179.08179833078682,44.207960310864934,0.5132350921630859,0.9426305890083313,23.739406702251088,225.08790493011475,8.324760493411395
62824_1,29,True,30.0,178.79176189656508,44.48611316507291,0.5191118717193604,0.9424445033073425,24.297230639425532,262.2051429748535,9.697522468317702
62824_1,30,True,30.0,179.5294470553638,44.58636456625936,0.5167344808578491,0.9424984455108643,21.930954455277544,255.66755533218384,9.455733148954636
62824_1,31,True,30.0,179.93367158303343,44.28861030272674,0.5290071368217468,0.941641628742218,21.483056258769395,247.93315172195435,9.169680206063155
62824_1,32,True,30.0,179.84196166785125,44.05895696356722,0.5271240472793579,0.9428110718727112,23.888615388474165,247.25827932357788,9.144720397219396
62824_1,33,True,30.0,179.8626896527482,43.587234988354055,0.5348612070083618,0.9429348111152649,26.010281902798695,235.0320339202881,8.692538993924268
62824_1,34,True,30.0,179.7444607338449,43.296899105240755,0.540000319480896,0.9433478116989136,25.18734130057226,233.69150161743164,8.6429600955893
62824_1,35,True,30.0,179.46737170549093,42.869934592407695,0.5532666444778442,0.9422618746757507,26.220909250973147,219.12013292312622,8.104045512511425
62824_1,36,True,30.0,179.69603362797497,42.35379947603284,0.568244457244873,0.9423938393592834,29.48549841003423,211.20617866516113,7.81135198118273
62824_1,37,True,30.0,179.6640958152311,42.46045780617068,0.5835525989532471,0.9413090944290161,29.469654213271134,200.59101819992065,7.418755726400879
62824_1,38,True,30.0,179.5285322228809,41.95863214414134,0.5863297581672668,0.9381833672523499,28.709678818179455,202.59223222732544,7.49276959880052
62824_1,39,True,30.0,179.35517849482267,41.97813141576351,0.5768323540687561,0.9347604513168335,29.686711542754036,198.1387495994568,7.328059832409093
62824_1,40,True,30.0,179.456539737961,42.384002569165816,0.5647366046905518,0.9297652840614319,29.743035128303596,200.06026983261108,7.399126270782226
62824_1,41,True,30.0,179.72154921044165,41.82907854041274,0.5612475872039795,0.9266119003295898,31.349777198822473,202.68495082855225,7.4961987486197295
62824_1,42,True,30.0,179.64803295331453,41.62069249844922,0.5538191795349121,0.9247024059295654,25.964500564571004,203.4383225440979,7.524061814368976
62824_1,43,True,30.0,179.66812612758795,41.044957591082955,0.5510956645011902,0.9230359196662903,26.343089110965188,194.72912549972534,7.201956637252336
62824_1,44,True,30.0,179.9812064392691,40.641360925627545,0.5242135524749756,0.9206109642982483,23.689128732972613,195.14981031417847,7.217515448929156
62824_1,45,True,30.0,179.68251821481945,40.590956754666685,0.5149340629577637,0.9199588298797607,25.120674169983786,224.05853033065796,8.286689602835823
62824_1,46,True,30.0,179.569166787263,41.019974561421456,0.504332959651947,0.9208115339279175,26.125188364757342,223.5303282737732,8.267154321199707
62824_1,47,True,30.0,,40.79719846062616,0.49355942010879517,0.9208260178565979,27.17333556642479,221.11795663833618,8.177933995956787
62824_1,48,True,30.0,,41.56721098861229,0.48872947692871094,0.9199824929237366,23.92241948857384,218.65010976791382,8.086661947656104
62824_1,49,True,30.0,,40.70138182536289,0.47355031967163086,0.9202820062637329,25.560475899851117,216.9301986694336,8.023051919523969
62824_1,50,True,30.0,,40.60056819337034,0.4738520681858063,0.9213024377822876,27.005048763039476,217.96109676361084,8.061179155768867
62824_1,51,True,30.0,,40.956175443525616,0.45821869373321533,0.9229717254638672,26.96825634569257,216.13922595977783,7.993798200330335
62824_1,52,True,30.0,,42.14020820773898,0.4417212903499603,0.9266738891601562,28.008080203644987,215.70427179336548,7.977711644004182
62824_1,53,True,30.0,,42.08468506833741,0.4407332241535187,0.9277951121330261,31.132976228732126,208.12140226364136,7.697263111208341
62824_1,54,True,30.0,,42.18569299932119,0.4436444342136383,0.9293662905693054,33.6804275887933,208.2876205444336,7.703410608905525
62824_1,55,True,30.0,,42.407423387462124,0.4400782585144043,0.9308496117591858,34.293156362996584,218.98134469985962,8.098912501395793
62824_1,56,True,30.0,,42.61506291876455,0.4341578483581543,0.9296612739562988,34.316375648429386,211.66223287582397,7.828218911802386
62824_1,57,True,30.0,,42.501575674806645,0.4491543769836426,0.9309448003768921,36.12546649202288,206.03781938552856,7.620202869193795
62824_1,58,True,30.0,,42.75263567881517,0.4487668573856354,0.9294773936271667,35.161627672177545,202.7507758140564,7.498633251881797
62824_1,59,True,30.0,,44.78222363621021,0.4571927785873413,0.929492712020874,33.90099132467739,188.04676294326782,6.954812892101211
62824_1,60,True,30.0,,47.190647907304346,0.4605644941329956,0.929877519607544,33.380831199134775,187.40429162979126,6.931051420731879
62824_1,61,True,30.0,,47.1384294409175,0.4663001298904419,0.9259388446807861,32.92736889367409,179.44240808486938,6.636585249355471
62824_1,62,True,30.0,,48.068181978826324,0.4868611693382263,0.9276083707809448,32.13649300898231,203.015456199646,7.508422319926218
62824_1,63,True,30.0,,51.39604682870998,0.4964626133441925,0.9285408854484558,30.074302499306093,185.70060968399048,6.868041619471593
62824_1,64,True,30.0,179.0078748522323,55.35213869670306,0.5028887391090393,0.9265509247779846,30.579367604454735,151.16530895233154,5.590771269257714
62824_1,65,True,30.0,,52.63117409705511,0.4892021417617798,0.9203534722328186,29.145818333460916,152.46630191802979,5.638887825526758
62824_1,66,True,30.0,,55.960786642887825,0.47976434230804443,0.9158520698547363,27.83379786943211,152.4645495414734,5.638823014780348
62824_1,67,True,30.0,,60.58893313911489,0.4608083963394165,0.9104442596435547,26.86773089583818,148.5067105293274,5.492444372810113
62824_1,68,True,30.0,,65.25083813443909,0.443123996257782,0.9032576084136963,28.766595763417804,115.56560397148132,4.274134474874221
62824_1,69,True,30.0,,67.48525655950914,0.42694932222366333,0.9005740880966187,28.4690060354734,118.31079483032227,4.375663948062257
62824_1,70,True,30.0,,69.83838297690608,0.417975515127182,0.8986117839813232,27.89119975973378,96.54020547866821,3.570489888580019
62824_1,71,True,30.0,,72.31306202033272,0.40226221084594727,0.8916627168655396,21.131208288156518,88.83388638496399,3.2854756370998737
62824_1,72,True,30.0,,75.52067831196203,0.3882393538951874,0.8900122046470642,20.5750657028665,74.08719778060913,2.7400769372439724
62824_1,73,True,30.0,,77.7057032132771,0.3738148510456085,0.8923071026802063,22.044387051252386,67.62877464294434,2.501215476416662
62824_1,74,True,30.0,,80.4575093231083,0.3558594584465027,0.8926529884338379,23.590846218497187,64.78884816169739,2.3961822549176315
62824_1,75,True,30.0,,83.64841748843493,0.3539521098136902,0.8904669880867004,24.38972864116083,69.06846284866333,2.5544616048637723
62824_1,76,True,30.0,,88.2155221148295,0.341113805770874,0.8849599361419678,20.953672033641595,66.60910069942474,2.4635033596158573
62824_1,77,True,30.0,,89.99721693768812,0.3299216628074646,0.8786941170692444,22.719209611338993,68.566934466362,2.53591283537479
62824_1,78,True,30.0,,91.52409791965108,0.3330550491809845,0.8745144009590149,25.22400315588683,68.38474452495575,2.529174634017473
62824_1,79,True,30.0,,94.4161359344119,0.32674387097358704,0.8728078603744507,27.60608013651976,71.76625370979309,2.6542380134948456
62824_1,80,True,30.0,,102.46002017590625,0.3322579860687256,0.8725635409355164,27.550418242204717,70.82279026508331,2.619344502828707
62824_1,81,True,30.0,,107.20561501867506,0.3425542414188385,0.8734526634216309,27.07167935622831,69.83877718448639,2.5829512847173355
62824_1,82,True,30.0,,111.70717995147785,0.3350830674171448,0.8774974942207336,28.560897146296192,72.4763971567154,2.680502303943634
62824_1,83,True,30.0,,110.15343599314528,0.32801029086112976,0.8807151913642883,27.805745247216983,81.96567177772522,3.0314582493581184
62824_1,84,True,30.0,,113.54794296291048,0.31329140067100525,0.8879732489585876,17.327776160100274,71.48475408554077,2.6438268945517223
62824_1,85,True,30.0,,116.64837183699316,0.3039683997631073,0.8964606523513794,18.423912240859053,81.1287796497345,3.000506224074897
62824_1,86,True,30.0,,118.71857038290209,0.2954390347003937,0.902255654335022,18.381920856331305,82.67071008682251,3.0575337289079276
62824_1,87,True,30.0,,118.09607381763402,0.2814205586910248,0.9089248776435852,19.704822499934604,98.59854698181152,3.64661659131261
62824_1,88,True,30.0,,117.94878557384743,0.27182453870773315,0.9157232642173767,19.413997583266063,81.88388049602509,3.0284332408361623
62824_1,89,True,30.0,,119.11069427333258,0.2556215822696686,0.9222069382667542,22.782048408807306,75.78744649887085,2.802959762348027
62824_1,90,True,30.0,,122.201845455876,0.24810932576656342,0.9280133843421936,24.158427173666116,103.31915974617004,3.821206028526602
62824_1,91,True,30.0,,126.13421316997949,0.2347169667482376,0.9341251850128174,24.502025058824806,100.27989506721497,3.708800386223248
62824_1,92,True,30.0,,128.8386850334241,0.21927377581596375,0.9395726323127747,26.658162757891382,65.50962388515472,2.4228397746502472
62824_1,93,True,30.0,,131.65033366351315,0.20630130171775818,0.9436744451522827,21.187754014528565,63.5084331035614,2.348826761984997
62824_1,94,True,30.0,,134.59377286845594,0.20016765594482422,0.9475119709968567,20.681811367874836,63.55600655078888,2.3505862414831857
62824_1,95,True,30.0,,137.64530583370268,0.19665159285068512,0.951118528842926,25.739307434972282,61.6341894865036,2.2795088249632123
62824_1,96,True,30.0,,138.97978355743766,0.18843530118465424,0.9539939761161804,18.150177793276562,60.716970562934875,2.2455859544246777
62824_1,97,True,30.0,,142.8418825984442,0.17802704870700836,0.9574053287506104,19.09188549005872,58.57633709907532,2.1664157258140144
62824_1,98,True,30.0,,145.02419987751293,0.16679689288139343,0.959667980670929,20.583307520224533,56.373796463012695,2.084955892252899
62824_1,99,True,30.0,,147.73761479001004,0.15699057281017303,0.9616273641586304,19.136356476468663,54.81310844421387,2.0272346478996277
62824_1,100,True,30.0,,151.3318442388638,0.1500975340604782,0.9634315967559814,22.561838795745203,43.86970102787018,1.622498348314058
62824_1,101,True,30.0,,152.3253384323925,0.14152124524116516,0.9650378227233887,32.44552940361792,30.67416876554489,1.1344683686443502
62824_1,102,True,30.0,,152.49110309961057,0.1797136515378952,0.9654721617698669,62.426014411008644,28.18725049495697,1.042490974409146
62824_1,103,True,30.0,,155.7832872916383,0.17948132753372192,0.9545978903770447,57.380465745819066,31.632321774959564,1.1699051653122787
62824_1,104,True,30.0,,165.32324920852898,0.1845662146806717,0.9386785626411438,53.753327458282136,35.95547407865524,1.3297947316396217
62824_1,105,True,30.0,,165.2321806362745,0.2364591807126999,0.9080878496170044,51.51510850508946,39.92058992385864,1.476442503540992
62824_1,106,True,30.0,,160.52552351889076,0.23285973072052002,0.8971127867698669,47.48380395879255,46.91468954086304,1.7351156836778785
62824_1,107,True,30.0,,164.65708645252445,0.22892746329307556,0.8776117563247681,46.7377952571154,59.324310421943665,2.194079134784271
62824_1,108,True,30.0,,162.33325735758373,0.23459689319133759,0.8559208512306213,33.898211215041314,69.24191951751709,2.5608768106236766
62824_1,109,True,30.0,,175.8338721860579,0.29839882254600525,0.8310965895652771,13.679356015832807,66.58686876296997,2.462681122870848
62824_1,110,True,30.0,,170.8579371519908,0.3123672306537628,0.7867434620857239,11.823677203572817,68.36085677146912,2.528291157730448
62824_1,111,True,30.0,,169.80598894861552,0.31158554553985596,0.7779170870780945,8.834655826576741,70.60994267463684,2.6114724440762975
62824_1,112,True,30.0,,159.87149721759573,0.3594152331352234,0.7536556124687195,20.81302266007951,69.14583206176758,2.557323065451166
62824_1,113,True,30.0,,162.3716648280587,0.39710235595703125,0.7476102113723755,25.621956921831558,68.28647375106812,2.525540139945609
62824_1,114,True,30.0,,154.3136772415268,0.38645803928375244,0.7532654404640198,27.568532231455034,82.56474494934082,3.0536146627525946
62824_1,115,True,30.0,,154.9112528798045,0.40821874141693115,0.7563704252243042,15.195076969141258,73.66084814071655,2.724308614909372
62824_1,116,True,30.0,,165.01680543669553,0.40661269426345825,0.7609941959381104,19.08560306088844,72.55528450012207,2.683419911800111
62824_1,117,True,30.0,,173.6655299692314,0.4389231503009796,0.7572624683380127,1.217230018909449,64.20289635658264,2.37451112852025
62824_1,118,True,30.0,,175.2387344779005,0.45431557297706604,0.7664076685905457,5.416318721385692,54.96135592460632,2.0327175047790416
62824_1,119,True,30.0,179.89723640759115,175.42624590803126,0.5075496435165405,0.7638881802558899,34.02725738947906,58.00281822681427,2.1452044250490667
62824_1,120,True,30.0,175.88633675550471,175.41381364299156,0.555548906326294,0.7444821000099182,37.3200764333954,58.30729007720947,2.1564651599708866
62824_1,121,True,30.0,173.43334614812653,162.8974180244102,0.5539498925209045,0.7464714050292969,18.036839067953295,58.73223423957825,2.1721815014415298
62824_1,122,True,30.0,176.10447127830432,167.32453885751104,0.5437183380126953,0.7569357752799988,27.391650878890797,57.931196093559265,2.14255551725653
62824_1,123,True,30.0,179.58196479266545,167.5035186855636,0.5278851389884949,0.7601017951965332,19.01536000285841,59.195035099983215,2.1892979534348624
62824_1,124,True,30.0,173.11904594084245,166.81685266050175,0.519877552986145,0.7578822374343872,12.686703112697057,58.6728698015213,2.169985938206786
62824_1,125,True,30.0,,156.30561532500982,0.4807018041610718,0.7745464444160461,27.87564535266035,59.04763877391815,2.1838465760608474
62824_1,126,True,30.0,,164.79833432417544,0.4817611575126648,0.783284604549408,25.58813177932945,57.485690116882324,2.1260787076502106
62824_1,127,True,30.0,,164.28946655611716,0.4663121700286865,0.7890060544013977,46.32063327517686,58.73219311237335,2.1721799803729915
62824_1,128,True,30.0,,162.7804261008857,0.4598299264907837,0.7928467988967896,54.725443764857715,50.45670926570892,1.8661154629927017
62824_1,129,True,30.0,,154.2933530357153,0.4573113024234772,0.7748571038246155,57.760801798324714,51.14905893802643,1.8917216598317748
62824_1,130,True,30.0,,147.28366809069655,0.43355268239974976,0.7902576327323914,60.70223542140039,57.388901710510254,2.1224990381791358
62824_1,131,True,30.0,,148.2254231940729,0.4299767017364502,0.806786298751831,45.89351312771738,70.93882441520691,2.6236359662422357
62824_1,132,True,30.0,,148.6192829982884,0.40556517243385315,0.8212076425552368,37.554040827872846,89.33398604393005,3.3039715659905076
62824_1,133,True,30.0,,143.43610711724125,0.4104335904121399,0.8339411616325378,38.11957387112557,105.5271863937378,3.9028687594040283
62824_1,134,True,30.0,,142.06902359337923,0.3797382414340973,0.8454067707061768,44.36904337900978,129.54100012779236,4.791007319898717
62824_1,135,True,30.0,,140.38741284201606,0.35312139987945557,0.8578974008560181,47.02137393052732,135.74234247207642,5.020360779694095
62824_1,136,True,30.0,,133.65936185463318,0.32486000657081604,0.8683085441589355,44.29585995679499,127.0097279548645,4.697389519378498
62824_1,137,True,30.0,,127.18904126058699,0.3040850758552551,0.8782191872596741,41.68210407858687,143.47440719604492,5.306327220079143
62824_1,138,True,30.0,,120.0452217069126,0.28939276933670044,0.8829458355903625,31.79700900162611,155.409836769104,5.7477529493405415
62824_1,139,True,30.0,,116.25313344216688,0.28115981817245483,0.8866626620292664,38.90815420573233,159.4643211364746,5.897705970108674
62824_1,140,True,30.0,,111.15799149311687,0.26186516880989075,0.8880010843276978,46.32626313898466,179.75650548934937,6.64820198044864
62824_1,141,True,30.0,,103.3698368366374,0.24534600973129272,0.8935655355453491,47.917145695983365,183.65644454956055,6.792439222450772
62824_1,142,True,30.0,,98.13525830119916,0.2341872602701187,0.8901476263999939,50.81094394026768,189.4332790374756,7.0060924773286954
62824_1,143,True,30.0,,92.36944981148164,0.21871155500411987,0.8887885808944702,45.77324783254131,189.24299240112305,6.999054823869601
62824_1,144,True,30.0,,84.55705174202079,0.20859749615192413,0.8900724649429321,36.85845321611174,204.55549478530884,7.565379855606492
62824_1,145,True,30.0,,79.97150124394464,0.19747258722782135,0.8912472724914551,30.573326916179965,205.93789100646973,7.6165070694465005
62824_1,146,True,30.0,,76.66708330622788,0.18836838006973267,0.8874386548995972,24.271991647306617,210.02162218093872,7.767541768345525
62824_1,147,True,30.0,,72.05670424634556,0.18279950320720673,0.8904063105583191,26.970789199852433,258.6819577217102,9.567219272259951
62824_1,148,True,30.0,,65.6852212598186,0.18170104920864105,0.8918808102607727,25.826313661508973,279.07033681869507,10.32127299577731
62824_1,149,True,30.0,,62.85857042104853,0.18728548288345337,0.8870245814323425,25.758983578004717,273.4634256362915,10.113904267031838
62824_1,150,True,30.0,,61.60532048210872,0.19492937624454498,0.8897814154624939,34.4764828269235,286.17127418518066,10.583897515175906
62824_1,151,True,30.0,,62.698576032535584,0.19779649376869202,0.8940268158912659,30.033289854465785,323.8206195831299,11.976339207096041
62824_1,152,True,30.0,,59.187766680355395,0.19445589184761047,0.8964357376098633,30.160216200592462,297.3073625564575,10.995760020862859
62824_1,153,True,30.0,,58.81266536695366,0.1997719556093216,0.9004485607147217,29.66034484248727,304.15238857269287,11.248919790482738
62824_1,154,True,30.0,,55.83379158678492,0.2131929099559784,0.9026675224304199,30.469696006894587,310.6184434890747,11.488063508724004
62824_1,155,True,30.0,,56.43486068490099,0.20389153063297272,0.9056200981140137,28.68299471739815,324.77452754974365,12.011619003037465
62824_1,156,True,30.0,,56.81330768673005,0.2052866667509079,0.9117929935455322,30.59295164213979,344.34958934783936,12.735592604211053
62824_1,157,True,30.0,,55.22759004485832,0.2011832594871521,0.9177964329719543,32.60074974273755,338.67011547088623,12.52554018149691
62824_1,158,True,30.0,,53.2225148862812,0.21527500450611115,0.9226843118667603,38.89363009093718,332.34606742858887,12.291648514517743
62824_1,159,True,30.0,,52.39111388974104,0.21789179742336273,0.9266268014907837,38.80919891002672,321.2923049926758,11.882830791243743
62824_1,160,True,30.0,,51.111176112707255,0.2112155556678772,0.9292539954185486,37.72887188416689,319.7412443161011,11.825465609195236
62824_1,161,True,30.0,,50.113105922643754,0.2076367288827896,0.929850161075592,35.588230456559344,318.11495304107666,11.76531806212332
